created_time,id,pre_processed_message,message_min_processed,shares,status_type,full_picture,reactions_like,reactions_haha,reactions_wow,reactions_sad,reactions_angry,reactions_love,has_textual_message,author
2017-10-21T17:19:00+0000,96033897836_10157350311687837,entregamos novo centro convivencia idoso desta vez municipio salto grande local espaco socializacao terceira idade onde idosos podem desenvolver novas habilidades promovendo participacao comunidade quase centros estado atendendo mil idosos outros execucao wwwsaopaulospgovbrspnoticiasidososdesaltograndeganhamcentrodeconvivenciacidadereceberecursos,entregamos um novo centro de convivencia do idoso desta vez no municipio salto grande . o local e um espaco de socializacao para a terceira idade onde idosos podem desenvolver novas habilidades promovendo a participacao na comunidade . ja temos quase 250 centros como estes no estado atendendo 73 mil idosos . outros 117 estao em execucao . www.saopaulo.sp.gov.br/spnoticias/idosos-de-salto-grande-ganham-centro-de-convivencia-cidade-recebe-recursos,246,added_video,https://scontent.fplu2-1.fna.fbcdn.net/v/t15.5256-10/22727858_10157350317762837_7633257474656567296_n.jpg?_nc_cat=103&_nc_sid=ad6a45&_nc_ohc=V6Yh1ff8XY4AX9oa1va&_nc_ht=scontent.fplu2-1.fna&oh=3e339914f4d378ba421f43912de08843&oe=5EBA006C,988,3,3,0,10,57,True,alckmin
2017-10-21T14:43:42+0000,96033897836_10157349901417837,entregamos ampliacao sp florinea assis iniciamos agora duplicacao rodovia marilia neste trecho empregos diretos obra toda obras infraestrutura ferrovias hidrovias aeroportos boas rodovias geram desenvolvimento reduzem custo grande caminho avancarmos,entregamos a ampliacao da sp 333 de florinea ate assis e iniciamos agora a duplicacao da rodovia em marilia . so neste trecho sao 300 empregos diretos - na obra toda 1.200. obras de infraestrutura como ferrovias hidrovias aeroportos e boas rodovias geram desenvolvimento reduzem custo e sao um grande caminho para avancarmos . http : //www.saopaulo.sp.gov.br/spnoticias/atendimento-medico-para-servidores-estaduais-sera-ampliado-em-marilia/,264,added_video,https://scontent.fplu2-1.fna.fbcdn.net/v/t15.5256-10/22742699_10157349913487837_4277398758045515776_n.jpg?_nc_cat=108&_nc_sid=ad6a45&_nc_ohc=-JlrKs0qHOIAX9M807r&_nc_ht=scontent.fplu2-1.fna&oh=0a235f3e57c4159445c47dde713a537a&oe=5EB9A0C5,1201,2,5,0,12,37,True,alckmin
2017-10-18T01:23:04+0000,96033897836_10157337657297837,acompanhei agora pouco acao operacao direcao segura campanhas educativas bares restaurantes fundamentais evitar acidentes beber dirija,acompanhei agora ha pouco uma acao da operacao direcao segura . campanhas educativas em bares e restaurantes sao fundamentais para evitar acidentes . se beber nao dirija !,123,added_video,https://scontent.fplu2-1.fna.fbcdn.net/v/t15.5256-10/22635671_10157337660092837_7745769133727285248_n.jpg?_nc_cat=109&_nc_sid=ad6a45&_nc_ohc=dYu8dqReBd4AX9Pyr1n&_nc_ht=scontent.fplu2-1.fna&oh=59c4c26107b12db4a6f8f43b0f48a94e&oe=5EB73644,947,1,2,0,19,40,True,alckmin
2017-10-17T23:35:25+0000,96033897836_10157337449322837,gracas boa parceria prefeitura prefeitura bernardo campo municipio vai receber unidade restaurante bom prato programa social bem avaliado bom prato garante refeicao balanceada qualidade saborosa r precisa,gracas a uma boa parceria com a prefeitura prefeitura de sao bernardo do campo o municipio vai receber uma unidade do restaurante bom prato . nosso programa social mais bem avaliado o bom prato garante refeicao balanceada de qualidade e saborosa por r $ 1 para quem precisa .,208,added_video,https://scontent.fplu2-1.fna.fbcdn.net/v/t15.5256-10/22638010_10157337451877837_2301465694509727744_n.jpg?_nc_cat=103&_nc_sid=ad6a45&_nc_ohc=BzwN7a3KlmwAX_GMUAe&_nc_ht=scontent.fplu2-1.fna&oh=c3869cb0bd37753fbb49a342fa9dba47&oe=5EB8E738,1002,1,2,0,12,41,True,alckmin
2017-10-17T18:50:23+0000,96033897836_10157336733282837,comemoramos neste mes outubro anos programa bom prato unidades estado geram cerca empregos produzem mil refeicoes todos dias entregando unidade barretos ainda neste ano unidades aracatuba bernardo campo segunda unidade bom prato ribeirao preto,comemoramos neste mes de outubro 17 anos do programa bom prato . sao 52 unidades no estado que geram cerca de 1.000 empregos e produzem 86 mil refeicoes todos os dias . estamos entregando a 53a unidade em barretos ainda neste ano e mais 3 unidades em 2018 : aracatuba sao bernardo do campo e a segunda unidade do bom prato em ribeirao preto .,284,added_video,https://scontent.fplu2-1.fna.fbcdn.net/v/t15.5256-10/22657834_10157336742297837_8006536466786156544_n.jpg?_nc_cat=103&_nc_sid=ad6a45&_nc_ohc=5J6AfGOjQosAX-Qk7AY&_nc_ht=scontent.fplu2-1.fna&oh=c184b200ee029bf8e81517f6314313cb&oe=5EB93D44,875,0,4,0,7,53,True,alckmin
2017-10-17T15:05:05+0000,96033897836_10157335890967837,entregando dois novos trens cptm linha rubi outro coral novas composicoes entregues encomendadas dezembro entregaremos outras oito trens salao continuo acessibilidade cameras seguranca ar condicionado wwwsaopaulospgovbrspnoticiascptmincentivatrocadelivrosecolocadoisnovostrensemoperacao,estamos entregando dois novos trens para a cptm um para a linha 7-rubi e outro para a 11-coral . com estas ja sao 22 novas composicoes entregues das 65 encomendadas . ate dezembro entregaremos outras oito . sao trens com salao continuo acessibilidade cameras de seguranca ar condicionado . www.saopaulo.sp.gov.br/spnoticias/cptm-incentiva-troca-de-livros-e-coloca-dois-novos-trens-em-operacao,284,added_video,https://scontent.fplu2-1.fna.fbcdn.net/v/t15.5256-10/22642412_10157335904152837_3869769369101795328_n.jpg?_nc_cat=102&_nc_sid=ad6a45&_nc_ohc=ZUbtBm_lRDwAX-8XpqZ&_nc_ht=scontent.fplu2-1.fna&oh=5bc447ce0eec04eb9cd5f3f91f31b182&oe=5EB7A87E,1124,5,3,0,19,62,True,alckmin
2017-10-13T19:33:24+0000,96033897836_10157324230187837,vejam ficou modernizacao rodovia tropeiros sp bananal pouso seco divisa rj boas estradas incentivo turismo movimentando economia gerando empregos,vejam como ficou a modernizacao da rodovia dos tropeiros ( sp-068 ) de bananal ate pouso seco divisa com o rj . boas estradas sao incentivo ao turismo movimentando a economia e gerando empregos . http : //www.saopaulo.sp.gov.br/spnoticias/rodovia-dos-tropeiros-modernizada-incrementa-economia-e-turismo-da-regiao/,187,added_video,https://scontent.fplu2-1.fna.fbcdn.net/v/t15.5256-10/22515874_10157324234937837_2629998403089596416_n.jpg?_nc_cat=108&_nc_sid=ad6a45&_nc_ohc=XHj2ICLnfiAAX8zhdGU&_nc_ht=scontent.fplu2-1.fna&oh=bd364fe915c95ed4b328f27dc2f1f2ff&oe=5EB680AE,1021,2,6,0,15,44,True,alckmin
2017-10-13T15:22:20+0000,96033897836_10157323303762837,fizemos detonacao abertura segundo maior tunel obras nova tamoios contornos sebastiao grande desafio engenharia enfrentado mil trabalhadores quanto pronta obra alternativa acesso caraguatatuba sebastiao melhorando fluxo veiculos litoral norte incentivando desenvolvimento economia turismo regiao,fizemos a detonacao para abertura do segundo maior tunel das obras da nova tamoios contornos em sao sebastiao um grande desafio de engenharia enfrentado por mais de 4 mil trabalhadores . quanto estiver pronta a obra sera uma alternativa para o acesso a caraguatatuba e sao sebastiao melhorando muito o fluxo de veiculos no litoral norte e incentivando o desenvolvimento da economia e do turismo na regiao . http : //www.saopaulo.sp.gov.br/spnoticias/detonacao-para-escavar-tunel-de-mais-de-2km-na-nova-tamoios-e-acionada/,647,added_video,https://scontent.fplu2-1.fna.fbcdn.net/v/t15.5256-10/22447832_10157323323992837_7578830132958199808_n.jpg?_nc_cat=104&_nc_sid=ad6a45&_nc_ohc=vuWGK78x4KIAX8quiCV&_nc_ht=scontent.fplu2-1.fna&oh=fad1f63ab01d80a43aea0b33b5f640a1&oe=5EB6780B,2244,10,10,0,23,89,True,alckmin
2017-10-11T20:10:18+0000,96033897836_10157317616502837,carretas moveis programa mulheres peito chegou hoje lutecia regiao marilia objetivo ampliar atendimento mamografia todas regioes estado exame gratis mulheres anos necessidade pedido medico,uma das carretas moveis do programa mulheres de peito chegou hoje a lutecia na regiao de marilia . o objetivo e ampliar o atendimento de mamografia em todas as regioes do estado . o exame e gratis e para mulheres entre 50 e 69 anos sem necessidade de pedido medico . http : //www.saopaulo.sp.gov.br/spnoticias/outubro-rosa-alckmin/,211,added_video,https://scontent.fplu2-1.fna.fbcdn.net/v/t15.5256-10/22492247_10157317621507837_2073012857867337728_n.jpg?_nc_cat=110&_nc_sid=ad6a45&_nc_ohc=vq-V9R89lyIAX_wprh1&_nc_ht=scontent.fplu2-1.fna&oh=1309e00bfb3226b63c6068cd9f578a3b&oe=5EB70101,905,2,4,0,14,38,True,alckmin
2017-10-11T17:33:46+0000,96033897836_10157317230052837,parabens sucesso formandos cursos escolas moda beleza vera cruz outros cursos fundo social presidido lu alckmin facilitam recolocacao alunos mercado trabalho outra noticia boa municipio vai receber unidade programa creche escola capacidade atender criancas,parabens e sucesso aos formandos dos cursos das escolas de moda e de beleza em vera cruz ! estes e outros cursos do fundo social presidido pela lu alckmin facilitam a recolocacao dos alunos no mercado de trabalho . outra noticia boa e que o municipio vai receber uma unidade do programa creche escola com capacidade para atender 150 criancas .,139,added_video,https://scontent.fplu2-1.fna.fbcdn.net/v/t15.5256-10/22448874_10157317238317837_8131384663500390400_n.jpg?_nc_cat=104&_nc_sid=ad6a45&_nc_ohc=EeWbQW0_OnoAX-y8IZi&_nc_ht=scontent.fplu2-1.fna&oh=3970a62134d9e681978880e4c84893ae&oe=5EB8D99C,605,0,4,0,7,38,True,alckmin
