created_time,id,pre_processed_message,message_min_processed,shares,status_type,full_picture,reactions_like,reactions_haha,reactions_wow,reactions_sad,reactions_angry,reactions_love,has_textual_message,author
2019-05-15T11:06:28+0000,1216504185136925_2192437787543555, , ,158,mobile_status_update,https://scontent.fplu2-1.fna.fbcdn.net/v/t15.5256-10/59611205_851338065230576_4575557719901077504_n.jpg?_nc_cat=100&_nc_sid=ad6a45&_nc_ohc=iHpxgLudoOEAX-HTGZ7&_nc_ht=scontent.fplu2-1.fna&oh=ed12437337779a6ae90722996c158e79&oe=5EB68F71,1429,38,13,0,1,182,False,ciro
2019-05-14T15:52:16+0000,1216504185136925_2191194371001230,disto trata todos numeros provam tese irrespondivel precos altos produtos tradicionais brasileiros exterior expandiuse consumo massas criando ilusao avanco queda profunda precos fenomeno inverso empobrecimento acelerado nenhuma mudanca estruturas especialmente tributos manutencao mesma politica economica fhc durante todo periodo pt revelaram nada mudou,e disto que se trata ! todos os numeros provam esta tese irrespondivel : com precos altos dos produtos tradicionais brasileiros no exterior expandiu-se o consumo de massas criando a ilusao de avanco . com a queda profunda dos precos o fenomeno inverso um empobrecimento acelerado ! nenhuma mudanca nas estruturas especialmente a dos tributos e a manutencao da mesma politica economica de fhc durante todo o periodo pt revelaram que nada mudou !,361,shared_story,https://external.fplu2-1.fna.fbcdn.net/safe_image.php?d=AQCFnfFHMYqI7Dts&url=https%3A%2F%2Fportaldisparada.com.br%2Fwp-content%2Fuploads%2F2019%2F05%2FA-leitura-pol%C3%ADtica-errada-de-Lula.jpg&_nc_hash=AQABSlOW7_VZDZwg,2404,39,56,7,47,171,True,ciro
2019-05-14T13:26:14+0000,1216504185136925_2190985407688793,reformadaprevidencia proposta governo ataca direitos frageis dever colocar contra vamos informar trazer povo luta razao inicio nesta quintafeira dia debates populares reforma vamos mostrar jogo poderia ser diferente primeiro debate fortaleza ginasio parangaba toda comunidade convidada participar tirar duvidas engajar luta proximos debates ocorrerao todo brasil divulgados redes participe,essa # reformadaprevidencia proposta pelo governo ataca direitos dos mais frageis . e nosso dever nos colocar contra ela . vamos informar e trazer o povo para a luta . por essa razao inicio nesta quinta-feira dia 16/05 debates populares sobre a reforma . vamos mostrar o que esta em jogo e como poderia ser diferente . o primeiro debate sera em fortaleza no ginasio da parangaba . toda comunidade esta convidada para participar tirar duvidas e se engajar na luta . os proximos debates que ocorrerao em todo brasil tambem serao divulgados pelas minhas redes . participe !,250,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/s720x720/60399974_2190980647689269_3428558541403717632_n.jpg?_nc_cat=111&_nc_sid=110474&_nc_ohc=F1L7aZawfSgAX8M9RG_&_nc_ht=scontent.fplu2-1.fna&_nc_tp=7&oh=67088418b3a6f884d39a23543e1b8f85&oe=5EB87B9F,1515,18,25,1,2,123,True,ciro
2019-05-13T23:02:30+0000,1216504185136925_2190060994447901,comeca agora segundo programa reparebem vamos falar reformadaprevidencia assista compartilhe cironoyoutube,comeca agora o segundo programa # reparebem no youtube . vamos falar sobre a # reformadaprevidencia . assista ! compartilhe ! # cironoyoutube https : //www.youtube.com/watch ? v=7iovkjtydmq,100,shared_story,https://external.fplu2-1.fna.fbcdn.net/safe_image.php?d=AQDu_fWYEb35Cgcm&w=1280&h=720&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2F7iovKjtYdMQ%2Fmaxresdefault.jpg&crop&sx=0&sy=0&sw=1280&sh=720&_nc_hash=AQB03OGtqF5H6kC2,464,1,5,0,0,54,True,ciro
2019-05-13T11:58:02+0000,1216504185136925_2189210067866327,assessoria comunicacao ciro gomes informa presidente jair bolsonaro une eduardo cunha processou logo seguida preso michel temer processou hoje preso jose serra processou hoje responde diversos processos junto paulo preto preso alem eunicio oliveira investigado lava jato outros ciro gomes confia neste caso justica feita,a assessoria de comunicacao de ciro gomes informa que o presidente jair bolsonaro se une a eduardo cunha que o processou e logo em seguida foi preso ; michel temer que o processou e hoje esta preso ; jose serra que o processou e hoje responde a diversos processos junto com paulo preto que esta preso ; alem de eunicio oliveira investigado pela lava jato entre outros . ciro gomes confia que tambem neste caso a justica sera feita .,846,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/s720x720/60322826_2189208947866439_1471578919437074432_n.jpg?_nc_cat=111&_nc_sid=110474&_nc_ohc=pnF6qzUCHUAAX80yeVm&_nc_ht=scontent.fplu2-1.fna&_nc_tp=7&oh=ee11154cc3ea16995a2ea99b5bd1e96f&oe=5EB9889C,4344,1244,17,0,4,885,True,ciro
2019-05-11T11:34:48+0000,1216504185136925_2185932691527398, , ,180,added_video,https://scontent.fplu2-1.fna.fbcdn.net/v/t15.5256-10/57435667_1155036548010019_6645389737873899520_n.jpg?_nc_cat=104&_nc_sid=ad6a45&_nc_ohc=rfz_dUa493gAX__TcZw&_nc_ht=scontent.fplu2-1.fna&oh=47cc3dc0b7dbbcf9cf629a0e489be05f&oe=5EB88A63,2615,247,12,1,2,705,True,ciro
2019-05-09T12:01:23+0000,1216504185136925_2182642665189734,defesa educacao,em defesa da educacao !,75,mobile_status_update,https://scontent.fplu2-1.fna.fbcdn.net/v/t15.5256-10/58737483_288761772001887_1097161662189797376_n.jpg?_nc_cat=107&_nc_sid=ad6a45&_nc_ohc=pWa7PR9NKf4AX_Aaus8&_nc_ht=scontent.fplu2-1.fna&oh=dc26c99890822a10b3650f236d70efd2&oe=5EB70839,573,6,14,0,0,49,True,ciro
2019-05-09T08:16:14+0000,1216504185136925_2182363671884300,inteligencia levantando contra barbarie,a inteligencia se levantando contra a barbarie,1974,shared_story,https://external.fplu2-1.fna.fbcdn.net/safe_image.php?d=AQAoRx4sEZIOqiQP&url=https%3A%2F%2Fep00.epimg.net%2Fbrasil%2Fimagenes%2F2019%2F05%2F08%2Fpolitica%2F1557338026_221578_1557343845_rrss_normal.jpg&_nc_hash=AQDIXyjse-l9FR28,8632,88,66,26,7,1181,True,ciro
2019-05-08T02:43:02+0000,1216504185136925_2180365888750745,imbecil ainda faz pose poder desfazer crime chefe praticando contra futuro brasil,este imbecil ainda faz pose de que teria poder para desfazer o crime que seu chefe esta praticando contra o futuro do brasil ...,620,shared_story,https://external.fplu2-1.fna.fbcdn.net/safe_image.php?d=AQDTUk5WElpxKY0v&url=https%3A%2F%2Fs2.glbimg.com%2F1mD7odmxLip0PjY_4gnt0iDpXPo%3D%2F1200x%2Fsmart%2Ffilters%3Acover%28%29%3Astrip_icc%28%29%2Fs03.video.glbimg.com%2Fx720%2F7598314.jpg&_nc_hash=AQDXKkMEInRklF-l,3340,65,6,269,959,31,True,ciro
2019-05-08T00:41:23+0000,1216504185136925_2180236952096972,agradeco professor presidente sbpc ildeu castro moreira conversa ciencia tecnologia inovacao educacao sigam sbpc sociedade brasileira progresso ciencia vamos lutar ciencia brasil,agradeco ao professor e presidente da sbpc ildeu de castro moreira pela conversa que tivemos sobre ciencia tecnologia inovacao e educacao . sigam sbpc - sociedade brasileira para o progresso da ciencia e vamos lutar pela ciencia no brasil !,22,mobile_status_update,None,1391,0,15,1,0,133,True,ciro
2019-05-07T22:59:12+0000,1216504185136925_2180137685440232,comeca agora conversa importante ciencia tecnologia inovacao educacao ildeu castro moreira presidente sbpc acompanhe youtubecomcirogomesoficial cironoyoutube reparebem,comeca agora no youtube uma conversa muito importante sobre ciencia tecnologia inovacao e educacao com ildeu de castro moreira presidente da sbpc . acompanhe ! youtube.com/cirogomesoficial # cironoyoutube # reparebem,146,shared_story,https://external.fplu2-1.fna.fbcdn.net/safe_image.php?d=AQCcS3icVlTDvUkn&url=https%3A%2F%2Fyt3.ggpht.com%2Fa%2FAGF-l786AWEazLgUpsfqwxo2k6JRuZbHERFFKeE-xw%3Ds900-mo-c-c0xffffffff-rj-k-no&_nc_hash=AQARccgc4Wiu1mQR,1229,15,19,0,1,135,True,ciro
2019-05-07T22:12:20+0000,1216504185136925_2180090315444969,ficar claro bpc reais proposto nesta absurda reforma previdencia possivel comprar sequer cesta basica maior parte pais significa fome populacao pobre,para ficar claro : com o bpc de 400 reais proposto nesta absurda reforma da previdencia nao seria possivel comprar nem sequer uma cesta basica na maior parte do pais ! significa fome para nossa populacao mais pobre !,2231,shared_story,https://external.fplu2-1.fna.fbcdn.net/safe_image.php?d=AQCLPUkqD-yTnBdA&url=https%3A%2F%2Fs.glbimg.com%2Fjo%2Fg1%2Fstatic%2Flive%2Fimagens%2Fimg_facebook.png&_nc_hash=AQBnV-UTKFWHoZzY,3347,24,39,929,442,7,True,ciro
