created_time,id,pre_processed_message,message_min_processed,shares,status_type,full_picture,reactions_like,reactions_haha,reactions_wow,reactions_sad,reactions_angry,reactions_love,has_textual_message,author
2020-02-29T23:08:56+0000,398845206932703_1619646634852548,gostam atacar eficiencia universidade publica parabens pesquisadores adolfo lutzusp,essa e para os que gostam de atacar a eficiencia da universidade publica . parabens aos pesquisadores do adolfo lutz/usp !,572,shared_story,https://external.fplu2-1.fna.fbcdn.net/safe_image.php?d=AQCc_7DV1xR9wque&url=http%3A%2F%2Fabrilexame.files.wordpress.com%2F2020%2F02%2F2020-02-18t121814z_1_lynxmpeg1h0wt_rtroptp_4_china-health.jpg%3Fquality%3D70%26strip%3Dinfo%26w%3D680%26h%3D453%26crop%3D1&_nc_hash=AQA_jybX46WNZkLb,1979,3,11,0,0,394,True,boulos
2020-02-29T21:29:15+0000,398845206932703_1619590241524854,amanha,amanha !,44,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/p720x720/89056892_1619590204858191_5242378197495971840_n.jpg?_nc_cat=102&_nc_sid=110474&_nc_ohc=08ZxRso5t-gAX9T4FPp&_nc_ht=scontent.fplu2-1.fna&_nc_tp=6&oh=13b221cb52c301c84a6e16c54d5ef30f&oe=5EB8E376,959,26,2,0,2,157,True,boulos
2020-02-29T19:11:59+0000,398845206932703_1619508038199741,todos contra reforma previdencia doria alesp terca feira hs,todos contra a reforma da previdencia de doria ! na alesp terca feira as 14hs .,58,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/p720x720/88976140_1619508011533077_8947553673806872576_o.jpg?_nc_cat=110&_nc_sid=110474&_nc_ohc=tDY6rPDxMKQAX_VHH2d&_nc_ht=scontent.fplu2-1.fna&_nc_tp=6&oh=dac3a856407d09dd1665ea6911ca0756&oe=5EB94E23,311,24,1,0,0,31,True,boulos
2020-02-29T16:01:26+0000,398845206932703_1619356328214912,luiza erundina coordenadores nucleos mtst periferia paulo,com luiza erundina e os coordenadores de nucleos do mtst na periferia de sao paulo .,143,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/s720x720/85026115_1619356298214915_1186615617533247488_o.jpg?_nc_cat=111&_nc_sid=110474&_nc_ohc=jKtqnrRfci8AX8q5WW3&_nc_ht=scontent.fplu2-1.fna&_nc_tp=7&oh=13ed3e4cd31bd6e38c2ab42039064820&oe=5EB7950C,2499,38,5,0,6,435,True,boulos
2020-02-29T13:49:22+0000,398845206932703_1619218554895356,grana tras dia bolsonarista,a grana por tras do dia 15 bolsonarista .,1158,shared_story,https://external.fplu2-1.fna.fbcdn.net/safe_image.php?d=AQCyNuQ1wPbhKnEp&url=https%3A%2F%2Frevistaforum.com.br%2Fwp-content%2Fuploads%2F2019%2F05%2Fbrasil-200-e1558574937795.jpg&_nc_hash=AQBYAcLvtHxhmJqH,1850,99,28,51,717,19,True,boulos
2020-02-28T17:25:04+0000,398845206932703_1618392334977978,moro rastejante,moro rastejante .,3661,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/s720x720/85066124_1618392311644647_778407116674170880_o.jpg?_nc_cat=110&_nc_sid=110474&_nc_ohc=O9yOtrqbnbQAX-VqK7N&_nc_ht=scontent.fplu2-1.fna&_nc_tp=7&oh=c1acfd5518eae1b14a57ce3e0ba80117&oe=5EB8CE61,7327,256,58,136,1315,46,True,boulos
2020-02-28T14:54:21+0000,398845206932703_1618252431658635,vamos ruas dia,vamos as ruas dia 18 !,2870,shared_story,https://external.fplu2-1.fna.fbcdn.net/safe_image.php?d=AQDuktFRZjOSc-cs&url=https%3A%2F%2Fimg.estadao.com.br%2Fresources%2Fjpg%2F0%2F6%2F1559254007560.jpg&_nc_hash=AQDYUPJNoF5n20xd,7115,193,14,0,19,1273,True,boulos
2020-02-28T00:37:09+0000,398845206932703_1617612131722665,vamos ruas dia todo brasil contra bolsonaro democracia direitos ditaduranuncamais povosemmedo,vamos as ruas dia 18 em todo o brasil ! contra bolsonaro por democracia e direitos . # ditaduranuncamais # povosemmedo,9530,added_video,https://scontent.fplu2-1.fna.fbcdn.net/v/t15.5256-10/83910381_650389565722192_6679711349817212928_n.jpg?_nc_cat=111&_nc_sid=ad6a45&_nc_ohc=gpX6IOxV_ZYAX9X2p3N&_nc_ht=scontent.fplu2-1.fna&oh=e373ea0778d31b4f516e2031a6dd53f2&oe=5EB71EDC,7814,9973,33,16,668,1328,True,boulos
2020-02-27T22:08:25+0000,398845206932703_1617512548399290,vamos ruas dia contra bolsonaro defesa democracia direitos ditaduranuncamais,vamos as ruas dia 18 ! contra bolsonaro em defesa da democracia e dos direitos . # ditaduranuncamais,5964,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/p720x720/87524949_1617512528399292_5237890111290474496_n.jpg?_nc_cat=110&_nc_sid=110474&_nc_ohc=BtUUsA4iv78AX_pX82b&_nc_ht=scontent.fplu2-1.fna&_nc_tp=6&oh=2d9c766102443f962493ded9338e3902&oe=5EB8BB5E,9738,496,16,3,22,1674,True,boulos
2020-02-27T14:10:57+0000,398845206932703_1617182471765631,juntos dani portela basta violencia policial,estamos juntos dani portela . basta de violencia policial !,147,mobile_status_update,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/s720x720/87389573_2612832052331749_6772109359213182976_n.jpg?_nc_cat=101&_nc_sid=110474&_nc_ohc=XbYEipeJ9aQAX_n2URm&_nc_ht=scontent.fplu2-1.fna&_nc_tp=7&oh=93c3f45e26ac810da8247cb688383522&oe=5EB8B07A,854,25,15,382,249,8,True,boulos
2020-02-27T12:14:02+0000,398845206932703_1617092505107961,fila posto saude medico remedio lembre paulo guedes bolsonaro mantem politica assassina,quando estiver na fila do posto se saude sem medico ou sem remedio se lembre do paulo guedes e do bolsonaro . sao eles que mantem essa politica assassina .,1338,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/s720x720/88339908_1617092491774629_7095866824369111040_n.jpg?_nc_cat=102&_nc_sid=110474&_nc_ohc=nD3B_7ohmE0AX-x73k1&_nc_ht=scontent.fplu2-1.fna&_nc_tp=7&oh=2a4c752ffa0f2c00eb56a2d7daa388ac&oe=5EB8EE1C,1674,36,10,390,388,2,True,boulos
2020-02-26T02:21:12+0000,398845206932703_1615748418575703,vamos ruas contra bolsonaro povosemmedo,vamos as ruas contra bolsonaro ! # povosemmedo,3455,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/s720x720/87387302_1615748388575706_302204241227808768_o.jpg?_nc_cat=103&_nc_sid=110474&_nc_ohc=RpqGqhZzwPsAX-w9zAT&_nc_ht=scontent.fplu2-1.fna&_nc_tp=7&oh=a447c135bfca828da52ae8b4ab08ac3a&oe=5EB5EE89,12783,259,26,12,20,1738,True,boulos
2020-02-25T22:55:57+0000,398845206932703_1615620335255178,invasao corinthiana,invasao corinthiana ...,143,mobile_status_update,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/78374053_100318048132462_2869546029315784704_n.jpg?_nc_cat=101&_nc_sid=8024bb&_nc_ohc=O2MZUPj5FksAX8PEEMr&_nc_ht=scontent.fplu2-1.fna&oh=bbc219c5ea737132c5bde4757f4621d2&oe=5EB64AF1,1201,1921,22,0,5,270,True,boulos
2020-02-25T22:07:24+0000,398845206932703_1615591248591420,viva paulo freire,viva paulo freire !,1660,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/s720x720/87934462_1615591211924757_3044163774480121856_o.jpg?_nc_cat=101&_nc_sid=110474&_nc_ohc=AOIwXkQ9PUoAX98Awg5&_nc_ht=scontent.fplu2-1.fna&_nc_tp=7&oh=e3f597184038d803666ba99229f1a698&oe=5EB78449,9909,58,11,2,3,2026,True,boulos
2020-02-25T18:09:59+0000,398845206932703_1615434068607138,video pm deixou baleados agonizarem rua jogou bomba reclamou osasco cada dia novo episodio barbarie policial pais,video : pm deixou baleados agonizarem na rua e jogou bomba em quem reclamou em osasco . a cada dia um novo episodio de barbarie policial no pais .,1664,shared_story,https://external.fplu2-1.fna.fbcdn.net/safe_image.php?d=AQDpm399k8oIhuhx&url=https%3A%2F%2Fponte.org%2Fwp-content%2Fuploads%2F2020%2F02%2Fmorte-2-suspeitos-osasco.jpg&_nc_hash=AQDPfq31vdmNC1bQ,1914,78,111,985,1758,44,True,boulos
2020-02-25T13:38:38+0000,398845206932703_1615204125296799,adnet ridicularizando bolsonaro avenida preco parabens clemente,adnet ridicularizando bolsonaro na avenida nao tem preco . parabens sao clemente !,7744,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/87380274_1615204015296810_7765121152556466176_n.jpg?_nc_cat=110&_nc_sid=110474&_nc_ohc=BKfdjNIJfyMAX_sw-Ws&_nc_ht=scontent.fplu2-1.fna&oh=c5b30c28e7a7e21e8d835593c88685ea&oe=5EB913F4,27626,4101,38,4,56,10368,True,boulos
2020-02-24T22:55:58+0000,398845206932703_1614673295349882,viva luta mulheres,viva a luta das mulheres !,951,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/p720x720/87154783_1614673272016551_8498289700824416256_n.jpg?_nc_cat=101&_nc_sid=110474&_nc_ohc=NOhnjSrKhPEAX_8EwfB&_nc_ht=scontent.fplu2-1.fna&_nc_tp=6&oh=43dfcbf801905944db21b20e18b457e2&oe=5EB6B776,2872,10,9,0,2,716,True,boulos
2020-02-24T16:28:27+0000,398845206932703_1614399505377261,to elza soares vamos,to com elza soares . vamos ?,1756,shared_story,https://external.fplu2-1.fna.fbcdn.net/safe_image.php?d=AQDkDr7Y7nInGbTz&url=https%3A%2F%2Frevistaforum.com.br%2Fwp-content%2Fuploads%2F2015%2F07%2Felza-soares.jpg&_nc_hash=AQB6lFpx2ABvFq01,6493,68,15,2,3,1364,True,boulos
2020-02-24T12:36:25+0000,398845206932703_1614213828729162,jesus retratado jovem negro parabens mangueira vez,jesus retratado como jovem negro . parabens mangueira mais uma vez !,487,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/87941817_1614213808729164_306851043654762496_n.jpg?_nc_cat=111&_nc_sid=110474&_nc_ohc=MTDNlxep5UIAX_PU6oh&_nc_ht=scontent.fplu2-1.fna&oh=8a42c243fffa74531f572273b2d89921&oe=5EB9034D,7654,18,27,7,25,2199,True,boulos
2020-02-24T01:19:34+0000,398845206932703_1613796432104235,ocupando banheiro quimico carnaval paulo flagrante via boulos invadiu coracao,ocupando o banheiro quimico no carnaval de sao paulo ... flagrante via boulos invadiu meu coracao,677,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/p720x720/84123520_1613796405437571_2700706776101158912_o.jpg?_nc_cat=111&_nc_sid=110474&_nc_ohc=ghyorVPWw4MAX-RvGG3&_nc_ht=scontent.fplu2-1.fna&_nc_tp=6&oh=9218d14c6300753efa4bf0744a0c4af7&oe=5EB75F58,4990,6215,22,0,3,1274,True,boulos
2020-02-23T18:48:17+0000,398845206932703_1613550815462130,riscos terraplanismo,os riscos do terraplanismo .,903,shared_story,https://external.fplu2-1.fna.fbcdn.net/safe_image.php?d=AQCov8U3CIf6jd7Y&url=https%3A%2F%2Fconteudo.imguol.com.br%2Fc%2Fnoticias%2F00%2F2020%2F02%2F23%2Fmichael-mad-mike-hughes-morreu-neste-sabado-22-ao-se-lancar-de-foguete-caseiro-para-tentar-provar-o-terraplanismo-1582476918325_v2_615x300.png&_nc_hash=AQBBpVPYh-dVdHUG,1886,1933,327,118,8,68,True,boulos
2020-02-22T20:06:00+0000,398845206932703_1612660062217872,make mamata great again versao bolsonaro,make mamata great again ( versao bolsonaro ) .,294,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/p720x720/87939849_1612660045551207_178966919242579968_n.jpg?_nc_cat=109&_nc_sid=110474&_nc_ohc=Ky_9nEGWvu0AX_yqX4N&_nc_ht=scontent.fplu2-1.fna&_nc_tp=6&oh=7e07d98968e235f87c845541393f7a7c&oe=5EB7060B,8133,2461,9,1,11,1815,True,boulos
2020-02-22T17:33:42+0000,398845206932703_1612554832228395,dom helder camara,dom helder camara .,1081,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/s720x720/84085801_1612554812228397_8906389083744370688_n.jpg?_nc_cat=108&_nc_sid=110474&_nc_ohc=ZK9uNFk9WPUAX8TUeiq&_nc_ht=scontent.fplu2-1.fna&_nc_tp=7&oh=8ea1c57a470e69a5f980b05bc83dc5cb&oe=5EB6EA7D,2506,9,9,0,0,492,True,boulos
2020-02-22T13:39:47+0000,398845206932703_1612345018916043,escola militar negando direito basico organizacao sindical,escola militar negando direito basico a organizacao sindical .,955,shared_story,https://external.fplu2-1.fna.fbcdn.net/safe_image.php?d=AQBEI-SjGsFEek_T&url=https%3A%2F%2Ff.i.uol.com.br%2Ffotografia%2F2019%2F02%2F17%2F15504560625c6a14fe18d34_1550456062_3x2_rt.jpg&_nc_hash=AQC4h_fB9pgCIevt,1239,38,88,277,1408,24,True,boulos
2020-02-22T12:05:28+0000,398845206932703_1612270895590122,parabens tom maior fez desfile antirracista destaque marielle mariellepresente,parabens a tom maior que fez um desfile antirracista com destaque para marielle . # mariellepresente,3030,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/s720x720/87043648_1612270868923458_6030067438576467968_n.jpg?_nc_cat=108&_nc_sid=110474&_nc_ohc=L3RaeCiOKxQAX82ueg6&_nc_ht=scontent.fplu2-1.fna&_nc_tp=7&oh=d9eb0004c771c1165e546011408c7310&oe=5EB78766,16326,147,74,4,11,5676,True,boulos
2020-02-21T22:26:39+0000,398845206932703_1611766985640513,desrespeito professores,desrespeito aos professores .,1533,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/s720x720/87063738_1611766962307182_5823749184045449216_o.jpg?_nc_cat=106&_nc_sid=110474&_nc_ohc=tdV3oK2IcC0AX_xpZbg&_nc_ht=scontent.fplu2-1.fna&_nc_tp=7&oh=19b997153929cb0d0f29e07531cb90cb&oe=5EB5E79B,4961,15,12,489,550,31,True,boulos
2020-02-21T19:07:09+0000,398845206932703_1611632712320607,solidariedade fabio felix,solidariedade ao fabio felix !,24,shared_story,https://external.fplu2-1.fna.fbcdn.net/safe_image.php?d=AQDwnNW8yrr1-afJ&url=https%3A%2F%2Fpsol50.org.br%2Fwp-content%2Fuploads%2F2019%2F04%2Fcapa-546x365-2.png&_nc_hash=AQCPPw6i5HeqcBoZ,222,4,2,5,2,7,True,boulos
2020-02-21T16:02:17+0000,398845206932703_1611487732335105,novo clipe baiana system participacao suricate seboso gravado residencial jose euclides conquista mtst fortaleza assistam,novo clipe do baiana system com participacao do suricate seboso gravado no residencial jose euclides conquista do mtst em fortaleza . assistam !,167,mobile_status_update,None,851,9,2,1,3,191,True,boulos
2020-02-20T21:00:02+0000,398845206932703_1610672512416627,mtst povo medo apoio petroleiros hoje paulo,mtst e povo sem medo em apoio aos petroleiros hoje em sao paulo .,155,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-0/p180x540/86800398_1610672195749992_57404028912402432_n.jpg?_nc_cat=100&_nc_sid=110474&_nc_ohc=dLIbszvVv-0AX9VvW3I&_nc_ht=scontent.fplu2-1.fna&_nc_tp=6&oh=2ec40aa5c571fa80fce5590fc0f8a49a&oe=5EB64506,1448,45,3,1,7,202,True,boulos
2020-02-20T20:04:10+0000,398845206932703_1610636829086862,programas estimulam violencia descumprem principio concessao publica,programas que estimulam a violencia descumprem o principio da concessao publica .,340,shared_story,https://external.fplu2-1.fna.fbcdn.net/safe_image.php?d=AQDz07gxCPfC6POd&url=https%3A%2F%2Fwww.redebrasilatual.com.br%2Fwp-content%2Fuploads%2F2020%2F02%2Fcidade-alerta.jpg&_nc_hash=AQDON1iXkImQQo4N,2430,16,13,92,204,31,True,boulos
2020-02-20T17:32:33+0000,398845206932703_1610530132430865,bolsonaro claque,bolsonaro e sua claque .,1301,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/s720x720/86841994_1610530112430867_2476665480757116928_n.jpg?_nc_cat=103&_nc_sid=110474&_nc_ohc=goaPqTzp1nQAX-pUj5K&_nc_ht=scontent.fplu2-1.fna&_nc_tp=7&oh=2926ad8a5d91e7479f7e4c2b1d8e83ea&oe=5EB838ED,2912,109,12,149,306,25,True,boulos
2020-02-20T01:51:08+0000,398845206932703_1609872695829942,hoje doutor socrates completaria anos simbolo futebol arte engajado inspirador democracia corinthiana parabens doutor,hoje o doutor socrates completaria 66 anos . simbolo do futebol arte e engajado inspirador da democracia corinthiana . parabens doutor !,536,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/86757054_1609872669163278_8344940998782091264_n.jpg?_nc_cat=102&_nc_sid=110474&_nc_ohc=aJ_QIqxqv6wAX-xwlPS&_nc_ht=scontent.fplu2-1.fna&oh=19f0f42e413f1a8a2b17e96803d999ad&oe=5EB714F4,3569,9,5,14,0,805,True,boulos
2020-02-19T17:45:49+0000,398845206932703_1609562102527668,golpista longa data,golpista de longa data .,1740,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/s720x720/86990351_1609562079194337_8181977226468655104_o.jpg?_nc_cat=103&_nc_sid=110474&_nc_ohc=0k50U72XW7IAX_jISj3&_nc_ht=scontent.fplu2-1.fna&_nc_tp=7&oh=e686626fc486481cafb6d4cc794fdaa1&oe=5EB74366,4192,48,31,21,67,22,True,boulos
2020-02-19T15:27:27+0000,398845206932703_1609447365872475,petroleiros dando exemplo paulo kalvo,os petroleiros estao dando exemplo . por paulo kalvo,1068,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-0/p600x600/86970887_1609447345872477_6606882731840241664_n.jpg?_nc_cat=104&_nc_sid=110474&_nc_ohc=Hp3RsoIukd4AX8LYHqV&_nc_ht=scontent.fplu2-1.fna&_nc_tp=6&oh=c47f78ace61b37cef4bd2ce7a0eb0283&oe=5EB9CD51,3309,40,7,0,5,543,True,boulos
2020-02-19T13:10:21+0000,398845206932703_1609326595884552,absurdo policiais espancam alunos apontam arma dentro escola ee emygio barros paulo,absurdo ! policiais espancam alunos e apontam arma dentro de uma escola . foi na ee emygio de barros em sao paulo .,6196,added_video,https://scontent.fplu2-1.fna.fbcdn.net/v/t15.5256-10/83777065_129214905083817_1408282259819069440_n.jpg?_nc_cat=105&_nc_sid=ad6a45&_nc_ohc=45RyLYspa20AX-TLB-N&_nc_ht=scontent.fplu2-1.fna&oh=631ffb1f0a24f70e5ef5f35c95475ed4&oe=5EB6BD00,2756,398,235,1376,4391,203,True,boulos
2020-02-18T23:18:39+0000,398845206932703_1608833602600518,boulos fala petroleiros greve hoje rio janeiro equipeboulos,boulos fala para os petroleiros em greve hoje no rio de janeiro . # equipeboulos,1361,added_video,https://scontent.fplu2-1.fna.fbcdn.net/v/t15.5256-10/82506834_538678180101367_1194483645432201216_n.jpg?_nc_cat=104&_nc_sid=ad6a45&_nc_ohc=OKzlRITmikMAX8i0pMU&_nc_ht=scontent.fplu2-1.fna&oh=9def39704ae0b2aabf8e8dda4b7c6fd2&oe=5EB5E9BB,5387,439,16,4,113,918,True,boulos
2020-02-18T22:43:56+0000,398845206932703_1608814459269099,ato nacional apoio greve petroleiros,ato nacional em apoio a greve dos petroleiros .,222,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/s720x720/86864317_1608814439269101_5682006046277632000_o.jpg?_nc_cat=101&_nc_sid=110474&_nc_ohc=Wv9tSeoYkp8AX9NOQLC&_nc_ht=scontent.fplu2-1.fna&_nc_tp=7&oh=e0e6be0c4772258bff679185063bcb89&oe=5EB8AFE2,2049,44,2,0,2,273,True,boulos
2020-02-18T20:12:36+0000,398845206932703_189351868943941,aovivo ato nacional apoio greve petroleiros rio janeiro,# aovivo ato nacional em apoio a greve dos petroleiros no rio de janeiro .,3188,added_video,https://scontent.fplu2-1.fna.fbcdn.net/v/t15.5256-10/83015403_189359892276472_6295338534471467008_n.jpg?_nc_cat=105&_nc_sid=ad6a45&_nc_ohc=ey6JLsJ7SJEAX-Z7gj-&_nc_ht=scontent.fplu2-1.fna&oh=a16826b50ca1df189699fcd54726c050&oe=5EB7A396,8839,513,28,3,202,1307,True,boulos
2020-02-18T12:50:59+0000,398845206932703_1608388692645009,nesta manha mtst fez ato apoio greve petroleiros refinaria capuava regiao abc forca petroleiros,nesta manha o mtst fez ato de apoio a greve dos petroleiros na refinaria de capuava na regiao do abc . forca petroleiros !,231,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-0/p180x540/87012025_1608388665978345_5705356001054556160_n.jpg?_nc_cat=102&_nc_sid=110474&_nc_ohc=nvhMl-F6zPoAX9wvvpO&_nc_ht=scontent.fplu2-1.fna&_nc_tp=6&oh=2a438ebd0b3df3f60d0304db9f588000&oe=5EB93909,1675,49,5,0,4,247,True,boulos
2020-02-18T11:39:25+0000,398845206932703_1608337762650102,boulos erundina periferias sp,boulos e erundina nas periferias de sp !,137,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/p720x720/86766270_1608337739316771_7954022880910508032_n.jpg?_nc_cat=106&_nc_sid=110474&_nc_ohc=dyAb_-enmmsAX8MpVGa&_nc_ht=scontent.fplu2-1.fna&_nc_tp=6&oh=eae651876efad635c38908e68ba6cec6&oe=5EB856FF,1238,27,4,1,3,275,True,boulos
2020-02-18T00:45:40+0000,398845206932703_1607975619352983,nesta terca entrevistado fabio pannunzio vivo canal,nesta terca serei entrevistado por fabio pannunzio ao vivo no seu canal do youtube .,64,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/p720x720/86757120_1607975592686319_7564862315196055552_n.jpg?_nc_cat=101&_nc_sid=110474&_nc_ohc=OefEJf3SQz8AX93XMID&_nc_ht=scontent.fplu2-1.fna&_nc_tp=6&oh=a0cedb6e97262e7fe8147ee2b073434a&oe=5EB611FC,524,9,2,0,1,41,True,boulos
2020-02-17T23:09:56+0000,398845206932703_1607916736025538,vergonha,vergonha !,1787,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/s720x720/86860316_1607916712692207_347599850818240512_o.jpg?_nc_cat=107&_nc_sid=110474&_nc_ohc=qvOlYh6IyeIAX8IYAiP&_nc_ht=scontent.fplu2-1.fna&_nc_tp=7&oh=3129eb572065af862a84174ea3f5fe1c&oe=5EB6A96C,3456,45,49,390,1469,17,True,boulos
2020-02-17T21:25:20+0000,398845206932703_1607853469365198,grande darcy ribeiro,grande darcy ribeiro !,1050,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/p720x720/86766504_1607853439365201_4572723694320746496_o.jpg?_nc_cat=106&_nc_sid=110474&_nc_ohc=_KF_YY5jPlgAX_AF2tt&_nc_ht=scontent.fplu2-1.fna&_nc_tp=6&oh=bdafe7c010efa75a3661e793db03c7f1&oe=5EB9901A,2889,7,10,3,1,598,True,boulos
2020-02-17T15:52:27+0000,398845206932703_1607589789391566,nesta terca ato nacional apoio greve petroleiros,nesta terca tem ato nacional em apoio a greve dos petroleiros .,372,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/p720x720/86757831_1607589769391568_6229009013762162688_n.jpg?_nc_cat=108&_nc_sid=110474&_nc_ohc=MQrO7rTieb0AX8Ue_MB&_nc_ht=scontent.fplu2-1.fna&_nc_tp=6&oh=9575250d8c1cb8fa350abcea15173f59&oe=5EB82DEA,1292,33,6,0,5,135,True,boulos
2020-02-16T21:42:05+0000,398845206932703_1606917729458772,siga canal boulos pra fazer disputa ideias redes sociais equipeboulos,siga o canal do boulos no youtube ! pra fazer a disputa de ideias nas redes sociais . # equipeboulos https : //www.youtube.com/channel/ucfwzvnkpqwkmbiohj26ienq,29,shared_story,https://external.fplu2-1.fna.fbcdn.net/safe_image.php?d=AQAmTgXLzmFSVWWX&url=https%3A%2F%2Fyt3.ggpht.com%2Fa%2FAGF-l79r_bGa1WnlXBQhrKFfk0jqpIkd4bjDS8UHLg%3Ds900-c-k-c0xffffffff-no-rj-mo&_nc_hash=AQDT-M8n9vQHrpoG,451,16,1,0,0,38,True,boulos
2020-02-16T19:07:56+0000,398845206932703_1606821129468432,amanha paulo,amanha em sao paulo !,296,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/p720x720/86809159_1606821092801769_1695913887464947712_o.jpg?_nc_cat=109&_nc_sid=110474&_nc_ohc=lZyvkMNWZcMAX-LhSo2&_nc_ht=scontent.fplu2-1.fna&_nc_tp=6&oh=57bbe40ed9d795ae02d0332d7dad5659&oe=5EB82B49,1231,14,4,0,0,118,True,boulos
2020-02-16T17:42:26+0000,398845206932703_1606765066140705,novo site ultrajano futebol critica social vale pena,novo site do ultrajano : futebol e critica social . vale muito a pena !,20,shared_story,https://external.fplu2-1.fna.fbcdn.net/safe_image.php?d=AQCFERb0TKRvgOnt&url=http%3A%2F%2Fwww.ultrajano.com.br%2Fwp-content%2Fuploads%2F2020%2F02%2Fagenciacorinthians-foto-158176-456x304.jpg&_nc_hash=AQA56TpNttJ5wxcP,192,2,2,0,0,11,True,boulos
2020-02-16T13:21:10+0000,398845206932703_1606561416161070,grande arnaldo antunes,grande arnaldo antunes !,1553,shared_story,https://external.fplu2-1.fna.fbcdn.net/safe_image.php?d=AQCr3esvbwiR49tF&url=https%3A%2F%2Fwww.cartacapital.com.br%2Fwp-content%2Fuploads%2F2020%2F02%2FARNALDO-ANTUNES-2-credito-Marcia-Xavier.jpg&_nc_hash=AQBKYAAQIn6mdsW1,6308,89,14,0,2,1027,True,boulos
2020-02-15T20:12:54+0000,398845206932703_1605947852889093,sociopata,sociopata .,1103,shared_story,https://external.fplu2-1.fna.fbcdn.net/safe_image.php?d=AQDnCMYSuCdcwiiY&url=https%3A%2F%2Fpublisher-publish.s3.eu-central-1.amazonaws.com%2Fpb-brasil247%2Fswp%2Fjtjeq9%2Fmedia%2F20190702110728_6bf53dc2-3dc7-48fb-be2b-9c0a70d1c5ed.jpeg&_nc_hash=AQAXhR65cSsYHeK2,3902,76,8,17,14,164,True,boulos
2020-02-15T16:24:23+0000,398845206932703_1605772422906636,bloco carnaval povo medo ontem paulo,no bloco de carnaval da povo sem medo ontem em sao paulo .,615,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/p720x720/86461390_1605772396239972_2919374766710194176_o.jpg?_nc_cat=108&_nc_sid=110474&_nc_ohc=KI2jO2pWAmgAX9WeFko&_nc_ht=scontent.fplu2-1.fna&_nc_tp=6&oh=f000eaf93de254f3782b9eb1f7f5f178&oe=5EB6D1E2,15087,338,45,15,12,5269,True,boulos
2020-02-15T14:32:07+0000,398845206932703_1605654746251737,petroleiros daniel pxeira,estamos com os petroleiros . daniel pxeira,1923,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/s720x720/86406937_1605654719585073_1618696173688717312_n.jpg?_nc_cat=105&_nc_sid=110474&_nc_ohc=_WbEvpLnQ10AX9U4lLj&_nc_ht=scontent.fplu2-1.fna&_nc_tp=7&oh=6e47abfb5d05b9c40fb682a59aef3399&oe=5EB73C2E,6970,91,7,2,6,793,True,boulos
2020-02-15T00:24:02+0000,398845206932703_1605083902975488,andreia jesus licao pra paulo guedes,andreia de jesus da licao pra paulo guedes .,380,shared_story,https://external.fplu2-1.fna.fbcdn.net/safe_image.php?d=AQDs76UlMOtxhg2f&url=https%3A%2F%2Fpsol50.org.br%2Fwp-content%2Fuploads%2F2020%2F02%2Fphoto_2020-02-14_10-13-01-e1581686032457.jpg&_nc_hash=AQBqNltxqi0EiHFI,1900,45,7,1,0,365,True,boulos
